nfl_id,player_name,position,plays,total_shadow,avg_shadow,times_closest
53472,Tre'von Moehrig,SS,395,19.407868670623117,0.049133844735754724,30
43387,Justin Simmons,FS,395,19.367727867983202,0.049032222450590385,29
46902,Robert Spillane,ILB,365,17.793704590439948,0.04874987559024643,42
45004,Xavier Woods,FS,275,13.377207697180035,0.048644391626109215,21
42116,Adrian Phillips,FS,55,2.660904492527102,0.04838008168231095,4
55942,Byron Young,OLB,76,3.6399818911078548,0.047894498567208614,10
48117,Demetrius Flannigan-Fowles,ILB,58,2.7642502715737267,0.047659487440926324,4
54544,JT Woods,CB,35,1.6638566242945612,0.04753876069413032,4
46162,Ronnie Harrison,S,86,4.085978772416767,0.04751138107461357,10
54496,Daxton Hill,CB,431,20.466131721908077,0.04748522441277976,38
52493,Julian Blackmon,FS,337,15.943063383494318,0.047308793422831806,34
46123,Jessie Bates,SS,417,19.610002387771758,0.04702638462295385,36
46310,Greg Stroman,CB,67,3.14818511633079,0.04698783755717597,13
54561,Nick Cross,SS,115,5.402291021980406,0.04697644366939483,8
55054,Raheem Layne,SS,32,1.5022390429759702,0.04694497009299907,1
53529,Elijah Molden,FS,270,12.522022807660676,0.0463778622505951,30
52594,Alohi Gilman,FS,370,16.62721148823156,0.04493840942765286,29
55984,Chamarri Conner,SS,105,4.6828850225134735,0.0445989049763188,11
54527,Bryan Cook,FS,213,9.359075103620802,0.04393931973530893,17
44903,John Johnson,SS,254,11.137908116098957,0.043850031953145505,23
54529,Nik Bonitto,OLB,31,1.3562898783605637,0.043751286398727864,3
46122,M.J. Stewart,FS,65,2.8392447724539513,0.043680688806983864,9
44862,Justin Evans,FS,105,4.540410950029627,0.04324200904790121,8
43366,Daryl Worley,FS,51,2.1929589757218384,0.04299919560238899,4
52627,Geno Stone,FS,395,16.96790849163673,0.042956730358574,31
44974,Anthony Walker,MLB,133,5.675086547083165,0.042669823662279435,14
47837,Lonnie Johnson,FS,72,3.066336771769093,0.042588010719015176,5
44854,Marcus Williams,FS,248,10.456191355518824,0.04216206191741461,25
54502,Jalen Pitre,FS,329,13.694072722003819,0.041623321343476655,24
55105,Luke Masterson,OLB,52,2.1198981902547356,0.04076727288951414,5
46186,Jordan Whitehead,SS,356,14.431269732045072,0.040537274528216496,23
47974,Marcus Epps,SS,370,14.623513096873806,0.039523008369929204,35
56089,DeMarcco Hellams,SS,150,5.817765057805492,0.03878510038536995,14
53592,Darrick Forrest,FS,114,4.377891372042502,0.038402555895109665,11
41231,Khalil Mack,OLB,31,1.1863590947613583,0.03826964821810833,3
46151,Tracy Walker III,FS,237,8.859336425500121,0.037381166352321187,21
55952,Ji'Ayir Brown,SS,171,6.3361186812352095,0.037053325621258536,10
54578,Percy Butler,SS,347,12.244520453529594,0.03528680245973946,21
46807,Andre Chachere,SS,182,6.27765326769843,0.03449260037196939,11
38868,Tashaun Gipson,FS,422,14.273143282052091,0.03382261441244571,24
44925,Eddie Jackson,FS,288,9.5011601964146,0.03299013957088403,19
53494,Andre Cisco,FS,365,11.738702300446644,0.03216082822040176,24
44848,Budda Baker,SS,244,7.842347836157675,0.03214076982031834,15
52542,Jaylinn Hawkins,FS,63,2.0052916397748968,0.03183002602817296,4
46501,Elijah Campbell,FS,57,1.7701086715338845,0.031054538097085693,4
42543,Quandre Diggs,FS,434,12.63758782690129,0.02911886596060205,22
53604,Jason Pinnock,FS,379,10.496478218352415,0.02769519318826495,15
47790,Josh Hines-Allen,DE,58,1.5825317086468413,0.0272850294594283,3
54704,Rodney Thomas,FS,342,8.589271993341718,0.025114830389888064,22
54719,Elijah Hicks,FS,226,5.66480445252506,0.025065506427102036,13
42901,Dean Marlowe,SS,136,3.0705615431081466,0.02257765840520696,10
56405,Ronnie Hickman Jr.,FS,136,3.0394591431070603,0.022348964287551915,9
44827,Malik Hooker,SS,321,7.131882595266938,0.022217702788993578,15
56543,Kaevon Merriweather,SS,53,1.1260716794287169,0.021246635460919188,3
40031,Logan Ryan,FS,45,0.9105283182429416,0.020233962627620925,1
55081,Mike Brown,FS,45,0.8658118188167364,0.01924026264037192,3
46680,Sean Chandler,SS,33,0.42849207402102474,0.012984608303667416,3
43395,Eric Murray,SS,67,0.7278518672864336,0.010863460705767665,3
38843,Rodney McLeod,FS,86,0.6805780405355943,0.007913698145762725,4
54690,Mark Robinson,ILB,34,0.25088367434138914,0.007378931598276151,1
