nfl_id,player_name,position,plays,total_shadow,contests,shadow_won,shadow_lost,shadow_over_expected,win_rate
42391,Denzel Perryman,ILB,181,18.96005883626034,30.0,5.683561523755272,13.276497312505068,-1.3971534876369358,0.2997649729274939
47956,Cole Holcomb,ILB,142,13.007119900849322,25.0,1.24457569881135,11.762544202037972,-1.4049902248029396,0.09568418745260306
53609,Talanoa Hufanga,SS,254,12.665730286395611,19.0,1.2544760416467777,11.411254244748834,-1.4224376777380812,0.09904490410586297
43404,De'Vondre Campbell,ILB,187,14.461979843631637,22.0,3.9078723238614694,10.554107519770168,-1.4593999527349006,0.2702169665643884
40166,Jordan Poyer,SS,358,21.640933356405878,28.0,2.82543657768111,18.815496778724768,-1.481849392214627,0.13055982989036652
52473,Logan Wilson,MLB,402,41.09668097603608,61.0,11.316090475773679,28.47098060009346,-1.4872138126212282,0.28441627317064455
56527,Ivan Pace Jr.,ILB,192,21.862128818395806,31.0,1.685895857310967,19.522027297744494,-1.5153643305650886,0.07949368002632969
54579,Dane Belton,SS,109,7.869938238193421,12.0,0.11197025541507122,5.7858933346509005,-1.6991578795455498,0.018984883882982233
52527,Mykal Walker,ILB,103,17.319149037098658,23.0,3.2636016280954854,14.055547409003172,-1.7407617182795214,0.18843891354619413
54496,Daxton Hill,CB,431,20.466131721908077,37.0,6.5838059589426905,12.990232144764112,-1.7985745136456397,0.33635399727233045
47804,Darnell Savage,FS,195,11.54308515052903,21.0,3.0053482698727896,8.53773688065624,-1.8344285423729259,0.2603591873993108
54468,Derek Stingley Jr.,CB,237,25.420220303886737,32.0,7.916149050753699,13.821703363475569,-1.8467045995505265,0.3641642651677913
42361,Marcus Peters,CB,260,39.59574877513241,44.0,10.00372523223657,28.332060905455222,-1.8584871982915043,0.2609500479866486
55880,Emmanuel Forbes,CB,203,47.455516185735235,53.0,13.222238958540826,33.11395870068748,-1.8748613697170389,0.2853544232477066
46190,Taron Johnson,CB,364,41.160994424715554,64.0,8.188886782722943,32.97210764199261,-1.9131256662637925,0.19894773916846478
52627,Geno Stone,FS,395,16.96790849163673,26.0,3.7110651329363904,10.600985842009,-1.9350903773980257,0.25929652845933565
54718,Russ Yeast,FS,323,25.183651832169968,43.0,7.17603918598849,18.007612646181478,-1.9352950147474806,0.28494831622559647
55931,Sydney Brown,SS,142,10.776135353188895,23.0,1.7920989934744251,8.229385602058745,-1.9425065103179888,0.17882569956483385
46099,Mike Hughes,CB,130,8.824514208171129,12.0,1.5580691988959623,7.2664450092751665,-1.9815127315139054,0.17656146980343188
53531,Ambry Thomas,CB,224,47.12236780186124,50.0,14.74126866270789,30.718277349050876,-1.991332850500361,0.3242722366583874
52416,Isaiah Simmons,MLB,118,14.464536906203767,19.0,1.44017244472585,13.024364461477917,-2.093726384042362,0.09956574856594042
48026,Nick Scott,FS,240,12.343950972243142,24.0,2.0205165933216884,9.698340324936835,-2.2092384519394495,0.17241584289450873
55181,Tre Avery,CB,135,31.058755116137313,36.0,7.694772843102857,23.363982273034456,-2.243068839719572,0.24774891377101124
52991,Myles Bryant,S,359,50.540466504932134,61.0,16.58242400725994,33.958042497672196,-2.2605078585993876,0.32810191820531964
35459,Kareem Jackson,SS,182,9.654023034457891,15.0,1.7561437380927987,6.238871079885703,-2.285060660085044,0.2196548446844318
53542,Derrick Barnes,MLB,208,20.727712138151254,29.0,3.4145253444068713,17.313186793744386,-2.2874524906038256,0.16473237961087484
54936,Kader Kohou,CB,381,44.850345996852894,65.0,11.610516798100324,33.23982919875257,-2.3587646038242363,0.25887240198581796
53509,Divine Deablo,ILB,257,27.791773866141597,40.0,7.879496668718996,19.618894570824924,-2.369795994973879,0.286543914517731
48482,Tyrel Dodson,ILB,152,16.008536563101387,22.0,0.6644673095591167,15.344069253542271,-2.3851551506384476,0.04150706136941147
47931,Dre Greenlaw,ILB,352,44.1106344121202,71.0,10.989156048077412,33.12147836404278,-2.407413023398367,0.24912713667654582
46672,Tavierre Thomas,FS,139,21.4739225416892,25.0,4.708987222321281,16.76493531936792,-2.4212300105386366,0.2192886377968121
55882,Jack Campbell,MLB,192,13.845317088447139,27.0,1.0636180161426123,12.044427462165716,-2.4661201390208918,0.08114238067778497
52417,C.J. Henderson,CB,123,22.451458841667893,22.0,6.1460818221285365,16.305377019539357,-2.4967000067019556,0.2737497757037489
54611,Micah McFadden,ILB,207,26.334274344456176,35.0,6.971343138657311,19.362931205798866,-2.514399433832363,0.2647250897241792
46968,Josh Woods,MLB,174,23.134410179217625,32.0,4.4407703634113815,18.693639815806243,-2.5159568314173404,0.1919552013217379
42441,Steven Nelson,CB,418,64.0648852548725,69.0,22.212030105713822,36.291412638861445,-2.5187545672704403,0.3796704785851843
56074,Tre Hawkins III,CB,140,16.856595550464625,23.0,4.635667934155472,12.220927616309153,-2.574689544213554,0.2750061790518369
56032,Henry To'oTo'o,OLB,167,21.699833518892458,34.0,2.9033333867277005,18.79650013216476,-2.717286030497197,0.13379519175573307
44851,Marcus Maye,FS,150,9.898697775619198,14.0,1.4094225535735412,7.794361375766485,-2.736837330899174,0.15313511968491053
46087,Jaire Alexander,CB,159,16.29311447148564,25.0,3.652988214393895,11.838335373313893,-2.750465377823538,0.23580865725976477
49410,Jalen Thompson,FS,322,23.780879982629337,36.0,3.4880604942030753,18.902724835941648,-2.774873460873679,0.15578106988088078
53953,Jerry Jacobs,CB,316,50.032392038239344,65.0,17.167156185254974,31.12624531870059,-2.7845438376293883,0.3554762276135978
55137,Darrell Baker Jr.,CB,186,42.0608966981288,44.0,13.138109566039805,28.736051104915077,-2.844489296852174,0.31375218883259376
44888,Alex Anzalone,OLB,381,53.65589508716032,64.0,14.892815178615427,38.1022281868258,-2.8599103581455956,0.281022794451136
38588,Lavonte David,ILB,363,43.429990165113054,71.0,11.522804073018012,31.711258291775,-2.8664083116810732,0.26652142877051105
46711,Ryan Neal,SS,212,12.424086658929234,21.0,1.8263438536770515,10.564451207424264,-2.994349242323593,0.147395211095899
46304,Zaire Franklin,MLB,366,32.30673433252744,62.0,10.174210632444755,22.132523700082682,-3.0522902773460254,0.31492538143049137
52452,Grant Delpit,SS,229,18.624692578967498,25.0,1.9009678814693587,16.723724697498138,-3.057744247638145,0.10206707431058941
52535,K'Von Wallace,FS,308,16.91316101490377,27.0,3.3855772949290017,12.648996856525368,-3.071799364914368,0.21114232675907532
43299,Eli Apple,CB,215,44.661462626788634,54.0,12.58942803935916,28.193839410194148,-3.1153681810204676,0.30869101047216485
47881,Quincy Williams,OLB,342,40.22654398893042,56.0,10.642909794278522,28.458408479538818,-3.1608639935583667,0.2721880045002249
56353,Starling Thomas V,CB,156,24.686131349411465,36.0,4.192752948120087,20.493378401291377,-3.17692047716966,0.16984244670722962
52570,Khaleke Hudson,ILB,122,21.500742708252126,27.0,6.460236738803853,15.040505969448272,-3.2379400221042367,0.30046574792620406
53487,Nick Bolton,MLB,125,20.582588914412433,24.0,3.655541965160411,16.302199399692583,-3.3263248636264215,0.18316411152607084
43497,Kamu Grugier-Hill,ILB,106,8.531146966217202,22.0,0.776514518930979,7.754632447286223,-3.534383139185781,0.09102111615307144
45287,Kenny Moore II,CB,376,42.26387378369185,59.0,9.309486503900764,30.795222156702188,-3.535922949829886,0.23212951333682127
53529,Elijah Molden,FS,270,12.522022807660676,29.0,2.534249291559913,8.578011451093635,-3.53979059809385,0.22805883971318225
43314,Artie Burns,CB,101,14.208147253402899,19.0,1.0828175151975707,13.125329738205329,-3.5426072534805133,0.07621102849551566
56045,Kei'Trel Clark,CB,181,34.76039018063995,36.0,15.405698446095055,19.3546917345449,-3.569056536138984,0.44319693668672816
54650,Christian Benford,CB,330,39.196683526473535,54.0,12.875459559684774,24.38821162608118,-3.626965710366189,0.34552311004190495
46188,Kyzir White,ILB,223,16.222579328159302,27.0,2.726325903160344,12.627385346521255,-3.6342275785349987,0.17756787651043535
43503,Elandon Roberts,MLB,185,20.047226573318415,29.0,2.201949022427013,17.08794883502354,-3.6401451031492438,0.11415037231918415
53489,Pete Werner,ILB,298,34.17614724564723,51.0,5.969657246959367,28.088383038707335,-3.6451730898440386,0.1752789413861752
47872,Bobby Okereke,ILB,354,26.697717173291988,42.0,3.6074125719868135,20.901203853799746,-3.6702611225321116,0.14718956424611962
48268,Azeez Al-Shaair,MLB,368,29.145138596432407,41.0,4.0252128346159575,24.888933972042395,-3.756625487221541,0.1392125751291071
46085,Tremaine Edmunds,MLB,386,32.784525868203,56.0,9.530943272099677,23.253582596103318,-3.776242274892729,0.29071468992460053
38577,Bobby Wagner,MLB,391,27.676102102015612,54.0,5.777258144003639,21.860245092479314,-3.7877259590788133,0.20903690519979226
44962,Damontae Kazee,FS,300,19.641540413751503,30.0,4.6141449972496,13.75006820675548,-3.8105185725479283,0.2512574291090943
42388,Eric Kendricks,ILB,321,35.101182841825285,55.0,6.510711453145281,28.59047138868,-4.00618617825778,0.18548410412504263
42512,David Mayo,MLB,116,8.760150631319327,18.0,0.0,8.760150631319327,-4.049190587549727,0.0
43351,James Bradberry,CB,464,68.35855471282092,81.0,32.60251550211638,34.7330329585519,-4.136708732751001,0.48417984626886945
43533,Jayron Kearse,FS,276,23.09664647107296,37.0,7.191082769072565,14.107810142043467,-4.188666310310728,0.337627068180595
46077,Roquan Smith,MLB,397,38.82025187241972,64.0,8.093372396097218,30.03293464185166,-4.210625512247785,0.21227790008724184
47871,Cody Barton,ILB,292,24.422191290913418,42.0,4.498314418388933,19.248021038510593,-4.4151687655609955,0.1894319410484847
42929,Alex Singleton,ILB,387,48.4691131221138,69.0,5.410834396175039,41.73117955227482,-4.475858584317007,0.11477732797100748
46212,Ja'Whaun Bentley,ILB,296,29.25653810565216,36.0,5.798296800237691,22.221467435603913,-4.503228249686721,0.20693595961170774
46127,Isaiah Oliver,FS,231,25.45056956407801,40.0,3.3905264282526613,22.06004313582535,-4.602531154347993,0.13322006093876151
46269,Foye Oluokun,OLB,411,30.055703099502928,54.0,3.306491527784538,26.74921157171839,-4.634810932574413,0.11001211706270887
56540,Christian Izien,SS,315,37.799010645793864,56.0,9.110439855134354,28.683003985551085,-4.690880913971697,0.24105873742383785
46775,J.C. Jackson,CB,221,51.475792411060084,59.0,17.037844318810098,31.806345379654292,-4.934095281758724,0.3488202880218064
52436,Patrick Queen,ILB,400,39.4397732085499,63.0,7.328370994831027,32.111402213718875,-5.009834681783194,0.18581169207236606
52431,"Kenneth Murray, Jr.",MLB,348,42.27461337257624,64.0,6.4275502692646445,35.8470631033116,-5.147973033658193,0.1520427925056845
54487,Quay Walker,OLB,283,37.211471603039264,55.0,5.979039770929537,30.744386794988866,-5.15876148575998,0.16281268743256258
52844,Christian Rozeboom,ILB,215,31.631540492865145,39.0,3.505391022062578,27.62779064394879,-5.174771402081197,0.11259340788447182
46142,Jerome Baker,OLB,238,31.565715698038417,37.0,5.726088404838286,25.839627293200127,-5.690872192831703,0.1814021408421328
46139,Fred Warner,MLB,391,27.903428726785442,44.0,3.807692318659,22.72293746260681,-5.9200134583373405,0.1435206156073891
48516,T.J. Edwards,OLB,424,55.34920052317221,77.0,9.16448278659539,43.07241474578151,-6.165005740029384,0.17544079414201733
46175,Josey Jewell,ILB,275,22.297357335307552,38.0,1.5597150130828255,20.73764232222473,-6.201845746052745,0.06995066678206921
48241,Keisean Nixon,CB,349,34.72822405951729,47.0,7.576254651833989,26.26170222219347,-6.2461811281050466,0.22389811181682756
47971,David Long Jr.,ILB,250,30.817455888055544,48.0,3.2896901343872935,27.527765753668252,-6.875603901515389,0.10674762207292834
52613,Josh Metellus,SS,354,37.91318531193412,56.0,5.354688182210758,32.51955648845598,-7.3336640972107165,0.14138072531273252
48027,Kaden Elliss,ILB,342,34.61532418099719,44.0,4.916087641162232,29.60563179779985,-7.688056153504436,0.14240564262317165
52435,Jordyn Brooks,ILB,269,34.867064436863515,54.0,2.563035735211086,32.30402870165243,-7.898091308426416,0.073508790504924
